//////////////////////////////////////bing//////////////////////////////////////
bing	500	sas institute	5.0
bing	559	statistics	5.0
bing	658	z39.50	5.0
bing	36	association for computing machinery	4.0
bing	167	decision support system	4.0
bing	203	eugene garfield	4.0
bing	315	john nunn	4.0
bing	367	medicine	4.0
bing	400	nature (journal)	4.0
bing	410	oclc	4.0
bing	421	operating system	4.0
bing	436	parsing	4.0
bing	466	quaero	4.0
bing	471	quora	4.0
bing	476	rapidminer	4.0
bing	479	receiver operating characteristic	4.0
bing	507	statistica	4.0
bing	622	webcrawler	4.0
bing	624	web cache	4.0
bing	1	a9.com	3.0
bing	34	as we may think	3.0
bing	62	british petroleum	3.0
bing	65	buzzword	3.0
bing	87	cloud storage	3.0
bing	110	computer architecture	3.0
bing	116	computer science	3.0
bing	238	genetics	3.0
bing	313	java (programming language)	3.0
bing	344	live search	3.0
bing	363	mathematics	3.0
bing	394	national center for supercomputing applications	3.0
bing	401	naver	3.0
bing	431	overfitting	3.0
bing	432	overture	3.0
bing	482	relevance	3.0
bing	575	test set	3.0
bing	607	user interface	3.0
bing	625	web crawler	3.0
bing	631	web mining	3.0
bing	646	wireless sensor network	3.0
bing	6	academic press	2.0
bing	30	argonne national laboratory	2.0
bing	31	artificial intelligence	2.0
bing	33	artificial neural network	2.0
bing	76	case western reserve university	2.0
bing	79	censorship	2.0
bing	90	cognitive science	2.0
bing	129	cryptography	2.0
bing	228	forestle	2.0
bing	242	gerard salton	2.0
bing	244	go.com	2.0
bing	295	infoseek	2.0
bing	449	predictive model markup language	2.0
bing	549	springer verlag	2.0
bing	565	supreme court of the united states	2.0
bing	579	tf-idf	2.0
bing	649	world wide web wanderer	2.0
bing	7	academic journal	1.0
bing	16	algorithm	1.0
bing	22	alvin weinberg	1.0
bing	49	bill inmon	1.0
bing	54	bioinformatics	1.0
bing	57	blekko	1.0
bing	71	calvin mooers	1.0
bing	77	categorization	1.0
bing	84	churn rate	1.0
bing	113	computer music	1.0
bing	127	cross-platform	1.0
bing	138	data mining extensions	1.0
bing	150	data management	1.0
bing	183	distributed computing	1.0
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	1.0
bing	208	exalead	1.0
bing	211	expert system	1.0
bing	222	factor analysis	1.0
bing	226	first amendment to the united states constitution	1.0
bing	230	forrester research	1.0
bing	258	hans peter luhn	1.0
bing	260	health insurance portability and accountability act	1.0
bing	263	hotbot	1.0
bing	265	human%e2%80%93computer interaction	1.0
bing	279	informationweek	1.0
bing	285	information management	1.0
bing	296	initial public offering	1.0
bing	301	intellectual property	1.0
bing	311	jhepwork	1.0
bing	314	java data mining	1.0
bing	339	linkrot	1.0
bing	349	matrix	1.0
bing	354	msn search	1.0
bing	355	machine learning	1.0
bing	397	natural language toolkit	1.0
bing	409	numerical analysis	1.0
bing	414	online analytical processing	1.0
bing	438	people's republic of china	1.0
bing	451	prentice hall	1.0
bing	457	procedural programming	1.0
bing	459	programming language	1.0
bing	470	question answering	1.0
bing	497	russian federation	1.0
bing	519	search engine optimization	1.0
bing	539	software release life cycle	1.0
bing	554	statsoft	1.0
bing	564	support vector machines	1.0
bing	574	teoma	1.0
bing	578	text mining	1.0
bing	595	uima	1.0
bing	597	ubiquitous computing	1.0
bing	602	university of minnesota	1.0
bing	615	virtual reality	1.0
bing	632	web page	1.0
bing	633	web portal	1.0
bing	644	wikia search	1.0
bing	0	1890 us census	0.0
bing	2	acm computing classification system	0.0
bing	3	advise	0.0
bing	5	aol search	0.0
bing	8	accuracy and precision	0.0
bing	9	actuate corporation	0.0
bing	10	adversarial information retrieval	0.0
bing	11	adverse drug reaction	0.0
bing	13	aggregate (data warehouse)	0.0
bing	14	aggregate function	0.0
bing	15	alan emtage	0.0
bing	17	algorithm design	0.0
bing	18	aliweb	0.0
bing	20	alpha consumer	0.0
bing	23	analysis of algorithms	0.0
bing	24	analytics	0.0
bing	25	anchor modeling	0.0
bing	26	angoss	0.0
bing	27	anomaly detection	0.0
bing	29	archie search engine	0.0
bing	32	artificial life	0.0
bing	37	association rule	0.0
bing	38	association rule learning	0.0
bing	39	association rule mining	0.0
bing	40	association rules	0.0
bing	41	atlantic monthly	0.0
bing	42	automata theory	0.0
bing	43	automated reasoning	0.0
bing	44	automatic summarization	0.0
bing	46	bayes' theorem	0.0
bing	47	berlekamp	0.0
bing	48	bibliometrics	0.0
bing	50	binary independence model	0.0
bing	51	binary classification	0.0
bing	53	bioinformatic	0.0
bing	55	biomedical	0.0
bing	56	blackle.com	0.0
bing	58	boogami	0.0
bing	60	boolean operators	0.0
bing	64	business intelligence tools	0.0
bing	66	c. j. van rijsbergen	0.0
bing	67	capps ii	0.0
bing	69	cikm conference	0.0
bing	70	crisp-dm	0.0
bing	75	carrot2	0.0
bing	78	category theory	0.0
bing	80	chacha (search engine)	0.0
bing	81	chemicalize.org	0.0
bing	83	chess endgame	0.0
bing	85	clarabridge	0.0
bing	86	classification of the sciences (peirce)	0.0
bing	88	cluster analysis	0.0
bing	89	co-occurrence	0.0
bing	91	collaborative information seeking	0.0
bing	92	collaborative search engine	0.0
bing	93	column-oriented dbms	0.0
bing	94	combinatorial game	0.0
bing	95	combinatorics	0.0
bing	96	communications of the acm	0.0
bing	97	comparison of olap servers	0.0
bing	98	comparison of web search engines	0.0
bing	100	computability theory	0.0
bing	101	computational chemistry	0.0
bing	102	computational complexity theory	0.0
bing	103	computational geometry	0.0
bing	104	computational linguistics	0.0
bing	105	computational neuroscience	0.0
bing	106	computational physics	0.0
bing	107	computational science	0.0
bing	108	computer accessibility	0.0
bing	109	computer animation	0.0
bing	111	computer data storage	0.0
bing	112	computer graphics	0.0
bing	114	computer networking	0.0
bing	115	computer programming	0.0
bing	117	computer vision	0.0
bing	118	concurrency (computer science)	0.0
bing	119	concurrency control	0.0
bing	120	condition monitoring	0.0
bing	121	conference on information and knowledge management	0.0
bing	122	conference on knowledge discovery and data mining	0.0
bing	123	contextual advertising	0.0
bing	124	controlled vocabulary	0.0
bing	125	cornelis j. van rijsbergen	0.0
bing	126	cross-language information retrieval	0.0
bing	128	cross industry standard process for data mining	0.0
bing	132	customer analytics	0.0
bing	134	cyril w. cleverdon	0.0
bing	136	dashboard (business)	0.0
bing	139	data pre-processing	0.0
bing	140	data vault modeling	0.0
bing	141	data analysis	0.0
bing	142	data cleaning	0.0
bing	143	data clustering	0.0
bing	144	data collection	0.0
bing	145	data dictionary	0.0
bing	146	data dredging	0.0
bing	147	data extraction	0.0
bing	148	data integration	0.0
bing	149	data loading	0.0
bing	153	data mining in agriculture	0.0
bing	154	data mining in meteorology	0.0
bing	155	data modeling	0.0
bing	156	data set	0.0
bing	157	data snooping	0.0
bing	158	data structure	0.0
bing	159	data transformation	0.0
bing	160	data visualization	0.0
bing	164	database system	0.0
bing	165	daum communications	0.0
bing	166	decision making	0.0
bing	168	decision tree learning	0.0
bing	169	decision trees	0.0
bing	170	deepwater horizon oil spill	0.0
bing	171	degenerate dimension	0.0
bing	172	desktop search	0.0
bing	174	digital obsolescence	0.0
bing	175	dimension (data warehouse)	0.0
bing	176	dimension reduction	0.0
bing	177	dimension table	0.0
bing	178	dimensional modeling	0.0
bing	179	discounted cumulative gain	0.0
bing	180	discovery (observation)	0.0
bing	181	discovery net	0.0
bing	182	dissolved gas analysis	0.0
bing	184	distributed web crawling	0.0
bing	185	divergence-from-randomness model	0.0
bing	186	document retrieval	0.0
bing	187	dogpile	0.0
bing	188	don swanson	0.0
bing	189	donald b. crouch	0.0
bing	190	dot-com bubble	0.0
bing	191	dots-and-boxes	0.0
bing	193	drug discovery	0.0
bing	195	early-arriving fact	0.0
bing	196	educational data mining	0.0
bing	197	electrical power	0.0
bing	198	electronic health records	0.0
bing	199	eli pariser	0.0
bing	200	emanuel goldberg	0.0
bing	201	enterprise search	0.0
bing	202	environment for developing kdd-applications supported by index-structures	0.0
bing	206	european summer school in information retrieval	0.0
bing	207	evolutionary computation	0.0
bing	210	experian hitwise	0.0
bing	212	expertise finding	0.0
bing	213	exploratory data analysis	0.0
bing	214	extended boolean model	0.0
bing	216	f-score	0.0
bing	217	f. wilfrid lancaster	0.0
bing	218	fico	0.0
bing	220	fact (data warehouse)	0.0
bing	221	fact table	0.0
bing	223	federated search	0.0
bing	225	filter bubble	0.0
bing	227	focused crawler	0.0
bing	229	formal methods	0.0
bing	231	functional programming	0.0
bing	232	fuzzy retrieval	0.0
bing	233	gnu project	0.0
bing	235	general architecture for text engineering	0.0
bing	236	generalized vector space model	0.0
bing	237	genetic algorithms	0.0
bing	239	genieknows	0.0
bing	240	genres	0.0
bing	241	geographic information systems	0.0
bing	243	gerard salton award	0.0
bing	245	goby inc.	0.0
bing	246	goodsearch	0.0
bing	248	google bombing	0.0
bing	251	google effect	0.0
bing	252	gopher (protocol)	0.0
bing	253	graph theory	0.0
bing	255	guruji.com	0.0
bing	256	holap	0.0
bing	259	harmonic mean	0.0
bing	262	hitwise	0.0
bing	264	human%e2%80%93computer information retrieval	0.0
bing	270	ill-posed	0.0
bing	271	image processing	0.0
bing	272	image retrieval	0.0
bing	274	independency	0.0
bing	275	index (database)	0.0
bing	276	index (search engine)	0.0
bing	277	info.com	0.0
bing	278	informatics (academic field)	0.0
bing	280	information retrieval facility	0.0
bing	281	information access	0.0
bing	282	information architecture	0.0
bing	283	information extraction	0.0
bing	284	information integration	0.0
bing	286	information need	0.0
bing	287	information overload	0.0
bing	289	information retrieval applications	0.0
bing	290	information science	0.0
bing	291	information seeking	0.0
bing	292	information society	0.0
bing	294	information theory	0.0
bing	297	inktomi (company)	0.0
bing	298	institutional memory	0.0
bing	299	insulator (electrical)	0.0
bing	300	intellectual freedom	0.0
bing	302	interactive visualization	0.0
bing	303	international conference on very large data bases	0.0
bing	305	internet search engines and libraries	0.0
bing	306	interpreter (computing)	0.0
bing	307	inverted index	0.0
bing	308	iterative algorithm	0.0
bing	309	j. c. r. licklider	0.0
bing	310	jasis	0.0
bing	312	jacquard loom	0.0
bing	316	john seward	0.0
bing	318	jughead (computer)	0.0
bing	319	jughead jones	0.0
bing	320	jumpstation	0.0
bing	321	kdd conference	0.0
bing	322	knime	0.0
bing	323	kxen inc.	0.0
bing	324	karen spa�rck jones	0.0
bing	325	keypunch	0.0
bing	326	keyword (internet search)	0.0
bing	327	kluwer academic publishers	0.0
bing	328	knowledge discovery	0.0
bing	329	knowledge organization	0.0
bing	330	knowledge visualization	0.0
bing	331	lionsolver	0.0
bing	332	language model	0.0
bing	333	latent dirichlet allocation	0.0
bing	334	latent semantic analysis	0.0
bing	335	latent semantic indexing	0.0
bing	336	leapfish	0.0
bing	337	learning to rank	0.0
bing	338	library and information science	0.0
bing	340	list of computer science conferences	0.0
bing	341	list of information retrieval libraries	0.0
bing	342	list of reporting software	0.0
bing	343	list of search engines	0.0
bing	345	local search (internet)	0.0
bing	346	logic programming	0.0
bing	347	looksmart	0.0
bing	350	medlars	0.0
bing	352	ml-flex	0.0
bing	356	magellan (search engine)	0.0
bing	358	mark mccahill	0.0
bing	359	market basket analysis	0.0
bing	360	mass surveillance	0.0
bing	362	mathematical logic	0.0
bing	365	mean reciprocal rank	0.0
bing	366	measure (data warehouse)	0.0
bing	369	meta tags	0.0
bing	371	metasearch engine	0.0
bing	372	microarchitecture	0.0
bing	375	mind maps	0.0
bing	376	mining software repositories	0.0
bing	377	missing data	0.0
bing	378	modeling and simulation	0.0
bing	380	morgan kaufmann	0.0
bing	381	msnbot	0.0
bing	382	mugurdy	0.0
bing	383	multidimensional expressions	0.0
bing	384	multifactor dimensionality reduction	0.0
bing	385	multilinear subspace learning	0.0
bing	386	multimedia information retrieval	0.0
bing	387	multiprocessing	0.0
bing	388	multisearch	0.0
bing	389	multivariate statistics	0.0
bing	390	music information retrieval	0.0
bing	391	nltk	0.0
bing	392	named-entity recognition	0.0
bing	393	national bureau of standards	0.0
bing	398	natural language processing	0.0
bing	399	natural language search engine	0.0
bing	404	neural networks	0.0
bing	405	nicholas j. belkin	0.0
bing	406	nicholas jardine	0.0
bing	407	northern light group	0.0
bing	408	number theory	0.0
bing	411	olap cube	0.0
bing	412	object-oriented programming	0.0
bing	413	online algorithm	0.0
bing	415	online search	0.0
bing	416	ontologies	0.0
bing	417	ontology (information science)	0.0
bing	418	opensearch	0.0
bing	420	open drive	0.0
bing	422	operational data store	0.0
bing	424	oracle data mining	0.0
bing	425	oracle machine	0.0
bing	426	orange (software)	0.0
bing	427	organic search	0.0
bing	428	orthogonality	0.0
bing	429	oscar nierstrasz	0.0
bing	430	outline of information science	0.0
bing	434	paid inclusion	0.0
bing	435	parallel computing	0.0
bing	440	personal information management	0.0
bing	441	pharmacy	0.0
bing	442	philosophy of information	0.0
bing	443	picollator	0.0
bing	444	police-enforced anpr in the uk	0.0
bing	445	positive predictive value	0.0
bing	446	power transformer	0.0
bing	447	powerset (company)	0.0
bing	448	precision and recall	0.0
bing	450	predictive analytics	0.0
bing	452	preservation (library and archival science)	0.0
bing	453	principle of least astonishment	0.0
bing	455	probabilistic relevance model	0.0
bing	456	probabilistic relevance model (bm25)	0.0
bing	458	profiling practices	0.0
bing	460	programming paradigm	0.0
bing	461	proximity search (text)	0.0
bing	463	public library	0.0
bing	464	punched cards	0.0
bing	465	python (programming language)	0.0
bing	467	quantitative structure%e2%80%93activity relationship	0.0
bing	468	quantum computer	0.0
bing	473	r (programming language)	0.0
bing	474	ralph kimball	0.0
bing	475	rank order	0.0
bing	477	reactive business intelligence	0.0
bing	478	real-time computing	0.0
bing	480	regression analysis	0.0
bing	481	relational database	0.0
bing	483	relevance (information retrieval)	0.0
bing	484	relevance feedback	0.0
bing	486	requirements analysis	0.0
bing	487	rexer's annual data miner survey	0.0
bing	488	robert m. hayes	0.0
bing	489	robert r. korfhage	0.0
bing	490	robert tibshirani	0.0
bing	491	robotics	0.0
bing	493	robots exclusion standard	0.0
bing	494	rocchio classification	0.0
bing	496	rule of inference	0.0
bing	498	sapo (company)	0.0
bing	499	sas (software)	0.0
bing	501	semma	0.0
bing	502	sigkdd	0.0
bing	503	sigmod	0.0
bing	504	smart information retrieval system	0.0
bing	505	spss modeler	0.0
bing	509	science, technology and society	0.0
bing	510	scientific american magazine	0.0
bing	511	searchme	0.0
bing	512	search engine watch	0.0
bing	513	search aggregator	0.0
bing	514	search directory	0.0
bing	515	search engine (computing)	0.0
bing	516	search engine (disambiguation)	0.0
bing	517	search engine indexing	0.0
bing	520	search engine results pages	0.0
bing	521	search oriented architecture	0.0
bing	522	selection-based search	0.0
bing	523	self-organizing map	0.0
bing	524	semantic web	0.0
bing	525	semantic search	0.0
bing	526	sensitivity and specificity	0.0
bing	527	sequence mining	0.0
bing	528	set theory	0.0
bing	529	sixth normal form	0.0
bing	530	slowly changing dimension	0.0
bing	531	social science research network	0.0
bing	532	social information seeking	0.0
bing	533	social search	0.0
bing	534	society for industrial and applied mathematics	0.0
bing	536	software design	0.0
bing	537	software development process	0.0
bing	540	software testing	0.0
bing	541	sogou.com	0.0
bing	542	sorrell v. ims health, inc.	0.0
bing	543	spatial index	0.0
bing	544	spearman's rank correlation coefficient	0.0
bing	545	special interest group on information retrieval	0.0
bing	546	spell checker	0.0
bing	547	spider trap	0.0
bing	548	spreadsheets	0.0
bing	550	sproose	0.0
bing	551	standard boolean model	0.0
bing	552	star schema	0.0
bing	553	statcounter	0.0
bing	555	statistical classification	0.0
bing	556	statistical inference	0.0
bing	557	statistical model	0.0
bing	558	statistical noise	0.0
bing	560	stellar wind (code name)	0.0
bing	561	structured data analysis (statistics)	0.0
bing	562	subject indexing	0.0
bing	563	subspace clustering	0.0
bing	566	surrogate key	0.0
bing	568	symbolic computation	0.0
bing	569	systems architecture	0.0
bing	570	tablebase	0.0
bing	571	tabulating machine	0.0
bing	572	telecommunication	0.0
bing	573	temporal information retrieval	0.0
bing	576	text retrieval conference	0.0
bing	577	text corpora	0.0
bing	580	the american statistician	0.0
bing	581	theodor nelson	0.0
bing	582	theory of forms	0.0
bing	583	theory of computation	0.0
bing	585	tony kent strix award	0.0
bing	586	topic-based vector space model	0.0
bing	587	total information awareness	0.0
bing	588	traffic analysis	0.0
bing	589	training set	0.0
bing	590	transaction processing	0.0
bing	591	trevor hastie	0.0
bing	592	true knowledge	0.0
bing	593	type theory	0.0
bing	594	ubm plc	0.0
bing	596	us congress	0.0
bing	598	uncertain inference	0.0
bing	599	united states national research council	0.0
bing	600	university of calabria	0.0
bing	601	university of geneva	0.0
bing	603	uplift modelling	0.0
bing	604	uppsala monitoring centre	0.0
bing	606	user expectations	0.0
bing	609	vector space model	0.0
bing	610	veronica (computer)	0.0
bing	611	veronica lodge	0.0
bing	612	vertical search	0.0
bing	613	video search engine	0.0
bing	614	viewzi	0.0
bing	616	visualization (computer graphics)	0.0
bing	617	vivisimo	0.0
bing	618	voice search	0.0
bing	619	volunia	0.0
bing	620	w3catalog	0.0
bing	621	wearable computer	0.0
bing	623	web archiving	0.0
bing	626	web crawling	0.0
bing	627	web directories	0.0
bing	628	web directory	0.0
bing	629	web form	0.0
bing	630	web indexing	0.0
bing	634	web query classification	0.0
bing	635	web robot	0.0
bing	637	web search engine	0.0
bing	638	web search query	0.0
bing	640	website parse template	0.0
bing	641	website mirroring software	0.0
bing	642	weka (machine learning)	0.0
bing	643	wide area information server	0.0
bing	645	wikiseek	0.0
bing	651	xml-retrieval	0.0
bing	652	xml for analysis	0.0
bing	656	yebol	0.0
bing	657	yummly	0.0

///////////////////////////////////data mining//////////////////////////////////
data mining	357	main page	19873.0
data mining	219	facebook	4776.0
data mining	247	google	2313.0
data mining	648	world wide web	618.0
data mining	257	html	470.0
data mining	373	microsoft	388.0
data mining	535	software	364.0
data mining	506	sql	341.0
data mining	224	file transfer protocol	336.0
data mining	135	dna	289.0
data mining	650	xml	266.0
data mining	204	europe	232.0
data mining	268	ibm	230.0
data mining	653	yahoo!	201.0
data mining	45	baidu	187.0
data mining	133	customer relationship management	142.0
data mining	433	pagerank	141.0
data mining	379	montreal	129.0
data mining	192	dracula	120.0
data mining	423	oracle	112.0
data mining	584	tim berners-lee	108.0
data mining	249	google drive	101.0
data mining	52	bing	93.0
data mining	73	cancer	89.0
data mining	68	cern	88.0
data mining	655	yandex	88.0
data mining	439	perl	87.0
data mining	485	representational state transfer	82.0
data mining	137	data	79.0
data mining	492	robots.txt	79.0
data mining	173	digital object identifier	70.0
data mining	361	massachusetts institute of technology	68.0
data mining	162	database	59.0
data mining	63	business intelligence	55.0
data mining	4	aol	54.0
data mining	61	bram stoker	53.0
data mining	437	pattern	48.0
data mining	304	international standard book number	41.0
data mining	396	national security agency	39.0
data mining	35	ask.com	37.0
data mining	269	ieee	36.0
data mining	402	netscape	34.0
data mining	419	open directory project	33.0
data mining	152	data mining	30.0
data mining	454	privacy	29.0
data mining	99	compiler	28.0
data mining	250	google search	28.0
data mining	370	metadata	25.0
data mining	647	wolfram alpha	25.0
data mining	351	mit	23.0
data mining	462	pubmed identifier	23.0
data mining	21	altavista	21.0
data mining	161	data warehouse	19.0
data mining	266	human rights	19.0
data mining	608	vannevar bush	19.0
data mining	234	gartner	18.0
data mining	261	herman hollerith	18.0
data mining	495	routing	16.0
data mining	82	chess	15.0
data mining	194	duckduckgo	15.0
data mining	654	yahoo! search	15.0
data mining	72	cambridge university press	12.0
data mining	74	carnegie mellon university	12.0
data mining	639	webserver	12.0
data mining	151	data mart	11.0
data mining	317	joseph marie jacquard	11.0
data mining	348	lycos	11.0
data mining	605	usability	11.0
data mining	163	database management system	10.0
data mining	293	information technology	10.0
data mining	273	imperial college london	9.0
data mining	364	mcgill university	9.0
data mining	508	scalability	9.0
data mining	518	search engine marketing	9.0
data mining	538	software engineering	9.0
data mining	28	archie comics	8.0
data mining	215	extract, transform, load	8.0
data mining	254	grid computing	8.0
data mining	368	memory	8.0
data mining	131	cultural studies	7.0
data mining	267	hypertext	7.0
data mining	288	information retrieval	7.0
data mining	395	national institute of standards and technology	7.0
data mining	567	surveillance	7.0
data mining	12	advertising	6.0
data mining	130	cuil	6.0
data mining	374	microsoft analysis services	6.0
data mining	403	network topology	6.0
data mining	469	query string	6.0
data mining	636	web scraping	6.0
data mining	19	alltheweb	5.0
data mining	59	boolean algebra	5.0
data mining	209	excite	5.0
data mining	353	molap	5.0
data mining	472	rolap	5.0
data mining	500	sas institute	5.0
data mining	559	statistics	5.0
data mining	658	z39.50	5.0
data mining	36	association for computing machinery	4.0
data mining	167	decision support system	4.0
data mining	203	eugene garfield	4.0
data mining	315	john nunn	4.0
data mining	367	medicine	4.0
data mining	400	nature (journal)	4.0
data mining	410	oclc	4.0
data mining	421	operating system	4.0
data mining	436	parsing	4.0
data mining	466	quaero	4.0
data mining	471	quora	4.0
data mining	476	rapidminer	4.0
data mining	479	receiver operating characteristic	4.0
data mining	507	statistica	4.0
data mining	622	webcrawler	4.0
data mining	624	web cache	4.0
data mining	1	a9.com	3.0
data mining	34	as we may think	3.0
data mining	62	british petroleum	3.0
data mining	65	buzzword	3.0
data mining	87	cloud storage	3.0
data mining	110	computer architecture	3.0
data mining	116	computer science	3.0
data mining	238	genetics	3.0
data mining	313	java (programming language)	3.0
data mining	344	live search	3.0
data mining	363	mathematics	3.0
data mining	394	national center for supercomputing applications	3.0
data mining	401	naver	3.0
data mining	431	overfitting	3.0
data mining	432	overture	3.0
data mining	482	relevance	3.0
data mining	575	test set	3.0
data mining	607	user interface	3.0
data mining	625	web crawler	3.0
data mining	631	web mining	3.0
data mining	646	wireless sensor network	3.0
data mining	6	academic press	2.0
data mining	30	argonne national laboratory	2.0
data mining	31	artificial intelligence	2.0
data mining	33	artificial neural network	2.0
data mining	76	case western reserve university	2.0
data mining	79	censorship	2.0
data mining	90	cognitive science	2.0
data mining	129	cryptography	2.0
data mining	228	forestle	2.0
data mining	242	gerard salton	2.0
data mining	244	go.com	2.0
data mining	295	infoseek	2.0
data mining	449	predictive model markup language	2.0
data mining	549	springer verlag	2.0
data mining	565	supreme court of the united states	2.0
data mining	579	tf-idf	2.0
data mining	649	world wide web wanderer	2.0
data mining	7	academic journal	1.0
data mining	16	algorithm	1.0
data mining	22	alvin weinberg	1.0
data mining	49	bill inmon	1.0
data mining	54	bioinformatics	1.0
data mining	57	blekko	1.0
data mining	71	calvin mooers	1.0
data mining	77	categorization	1.0
data mining	84	churn rate	1.0
data mining	113	computer music	1.0
data mining	127	cross-platform	1.0
data mining	138	data mining extensions	1.0
data mining	150	data management	1.0
data mining	183	distributed computing	1.0
data mining	205	european conference on machine learning and principles and practice of knowledge discovery in databases	1.0
data mining	208	exalead	1.0
data mining	211	expert system	1.0
data mining	222	factor analysis	1.0
data mining	226	first amendment to the united states constitution	1.0
data mining	230	forrester research	1.0
data mining	258	hans peter luhn	1.0
data mining	260	health insurance portability and accountability act	1.0
data mining	263	hotbot	1.0
data mining	265	human%e2%80%93computer interaction	1.0
data mining	279	informationweek	1.0
data mining	285	information management	1.0
data mining	296	initial public offering	1.0
data mining	301	intellectual property	1.0
data mining	311	jhepwork	1.0
data mining	314	java data mining	1.0
data mining	339	linkrot	1.0
data mining	349	matrix	1.0
data mining	354	msn search	1.0
data mining	355	machine learning	1.0
data mining	397	natural language toolkit	1.0
data mining	409	numerical analysis	1.0
data mining	414	online analytical processing	1.0
data mining	438	people's republic of china	1.0
data mining	451	prentice hall	1.0
data mining	457	procedural programming	1.0
data mining	459	programming language	1.0
data mining	470	question answering	1.0
data mining	497	russian federation	1.0
data mining	519	search engine optimization	1.0
data mining	539	software release life cycle	1.0
data mining	554	statsoft	1.0
data mining	564	support vector machines	1.0
data mining	574	teoma	1.0
data mining	578	text mining	1.0
data mining	595	uima	1.0
data mining	597	ubiquitous computing	1.0
data mining	602	university of minnesota	1.0
data mining	615	virtual reality	1.0
data mining	632	web page	1.0
data mining	633	web portal	1.0
data mining	644	wikia search	1.0
data mining	0	1890 us census	0.0
data mining	2	acm computing classification system	0.0
data mining	3	advise	0.0
data mining	5	aol search	0.0
data mining	8	accuracy and precision	0.0
data mining	9	actuate corporation	0.0
data mining	10	adversarial information retrieval	0.0
data mining	11	adverse drug reaction	0.0
data mining	13	aggregate (data warehouse)	0.0
data mining	14	aggregate function	0.0
data mining	15	alan emtage	0.0
data mining	17	algorithm design	0.0
data mining	18	aliweb	0.0
data mining	20	alpha consumer	0.0
data mining	23	analysis of algorithms	0.0
data mining	24	analytics	0.0
data mining	25	anchor modeling	0.0
data mining	26	angoss	0.0
data mining	27	anomaly detection	0.0
data mining	29	archie search engine	0.0
data mining	32	artificial life	0.0
data mining	37	association rule	0.0
data mining	38	association rule learning	0.0
data mining	39	association rule mining	0.0
data mining	40	association rules	0.0
data mining	41	atlantic monthly	0.0
data mining	42	automata theory	0.0
data mining	43	automated reasoning	0.0
data mining	44	automatic summarization	0.0
data mining	46	bayes' theorem	0.0
data mining	47	berlekamp	0.0
data mining	48	bibliometrics	0.0
data mining	50	binary independence model	0.0
data mining	51	binary classification	0.0
data mining	53	bioinformatic	0.0
data mining	55	biomedical	0.0
data mining	56	blackle.com	0.0
data mining	58	boogami	0.0
data mining	60	boolean operators	0.0
